ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,ygopop RCA,Record Count,Slug Detailed Occupation,Geography,ID Geography,Slug Geography
519030,Cutting workers,2018,2018,TRUE,TRUE,1377,910.9040271,33987.97023,13637.08632,0.782340499,9,cutting-workers,New Jersey,04000US34,new-jersey
514031,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic",2018,2018,TRUE,TRUE,997,775.1259991,33961.20762,16983.91979,0.413116544,9,cutting-punching-and-press-machine-setters-operators-and-tenders-metal-and-plastic,New Jersey,04000US34,new-jersey
472XXX,"Brickmasons, blockmasons, stonemasons, & reinforcing iron & rebar workers",2016,2016,TRUE,TRUE,4360,1620.297501,33686.18647,9653.910791,1.193935519,30,brickmasons-blockmasons-stonemasons-reinforcing-iron-rebar-workers,New Jersey,04000US34,new-jersey
339030,Security guards & gaming surveillance officers,2017,2017,TRUE,TRUE,33996,4509.007325,33642.25624,5167.31522,1.144291775,278,security-guards-gaming-surveillance-officers,New Jersey,04000US34,new-jersey
435071,"Shipping, receiving, & traffic clerks",2016,2016,TRUE,TRUE,17154,3209.05982,33639.68987,3063.62118,0.978645276,135,shipping-receiving-traffic-clerks,New Jersey,04000US34,new-jersey
432021,Telephone operators,2018,2018,TRUE,TRUE,1041,792.0413975,33619.05668,15790.39714,1.05905342,9,telephone-operators,New Jersey,04000US34,new-jersey
516050,"Tailors, dressmakers, & sewers",2014,2014,TRUE,TRUE,1899,1069.64296,33523.89205,10329.39842,1.147667024,18,tailors-dressmakers-sewers,New Jersey,04000US34,new-jersey
253000,Other teachers & instructors,2014,2014,TRUE,TRUE,19096,3384.96664,33482.32064,8320.910325,0.830424418,207,other-teachers-instructors,New Jersey,04000US34,new-jersey
253000,Other teachers & instructors,2017,2017,TRUE,TRUE,21946,3627.868743,33455.6716,5372.778481,0.928946027,223,other-teachers-instructors,New Jersey,04000US34,new-jersey
432011,"Switchboard operators, including answering service",2016,2016,TRUE,TRUE,761,677.2174479,33333.81866,27671.39764,0.978906257,7,switchboard-operators-including-answering-service,New Jersey,04000US34,new-jersey
312020,Physical therapist assistants & aides,2018,2018,TRUE,TRUE,2577,1245.955753,33311.66783,10469.49001,0.916638136,26,physical-therapist-assistants-aides,New Jersey,04000US34,new-jersey
319095,Pharmacy aides,2017,2017,TRUE,TRUE,745,670.0629652,33278.57047,30101.82454,0.593114039,9,pharmacy-aides,New Jersey,04000US34,new-jersey
514XXX,"Miscellaneous metal workers & plastic workers, including multiple machine tool setters",2015,2015,TRUE,TRUE,6920,2040.65391,33263.74104,6630.145903,0.555757639,56,miscellaneous-metal-workers-plastic-workers-including-multiple-machine-tool-setters,New Jersey,04000US34,new-jersey
319091,Dental assistants,2016,2016,TRUE,TRUE,8416,2250.072433,33248.9438,4843.982203,0.991202686,76,dental-assistants,New Jersey,04000US34,new-jersey
351011,Chefs & head cooks,2014,2014,TRUE,TRUE,14488,2950.034507,33222.95859,5898.189906,1.218145176,109,chefs-head-cooks,New Jersey,04000US34,new-jersey
31909X,"Healthcare support workers, all other, including medical equipment preparers",2016,2016,TRUE,TRUE,6988,2050.658279,33218.65426,17215.15003,1.55264186,50,healthcare-support-workers-all-other-including-medical-equipment-preparers,New Jersey,04000US34,new-jersey
537062,"Laborers & freight, stock, & material movers, hand",2018,2018,TRUE,TRUE,66390,6277.242826,33186.2826,4392.385981,0.961791103,538,laborers-freight-stock-material-movers-hand,New Jersey,04000US34,new-jersey
319092,Medical assistants,2016,2016,TRUE,TRUE,14991,3000.69273,33157.22747,4350.195393,0.98308251,131,medical-assistants,New Jersey,04000US34,new-jersey
396010,"Baggage porters, bellhops, & concierges",2016,2016,TRUE,TRUE,3892,1530.953172,33123.5501,10188.51952,1.46732929,39,baggage-porters-bellhops-concierges,New Jersey,04000US34,new-jersey
319097,Phlebotomists,2018,2018,TRUE,TRUE,3519,1455.820204,33093.23615,5793.339626,0.987629774,26,phlebotomists,New Jersey,04000US34,new-jersey
433021,Billing & posting clerks,2014,2014,TRUE,TRUE,16355,3133.654202,33029.20942,3093.443279,1.143896095,163,billing-posting-clerks,New Jersey,04000US34,new-jersey
532031,Flight attendants,2016,2016,TRUE,TRUE,3421,1435.410612,32948.09851,7652.188723,1.084849602,34,flight-attendants,New Jersey,04000US34,new-jersey
472080,"Drywall installers, ceiling tile installers, & tapers",2014,2014,TRUE,TRUE,2899,1321.443581,32883.38737,7792.657657,0.81005542,22,drywall-installers-ceiling-tile-installers-tapers,New Jersey,04000US34,new-jersey
435011,Cargo & freight agents,2017,2017,TRUE,TRUE,923,745.8120928,32829.35103,16123.50565,1.119489705,9,cargo-freight-agents,New Jersey,04000US34,new-jersey
434111,"Interviewers, except eligibility & loan",2017,2017,TRUE,TRUE,2986,1341.127911,32759.64668,7695.470578,0.821757639,29,interviewers-except-eligibility-loan,New Jersey,04000US34,new-jersey
439051,"Mail clerks & mail machine operators, except postal service",2014,2014,TRUE,TRUE,2171,1143.647455,32681.35421,11683.34372,0.905868008,19,mail-clerks-mail-machine-operators-except-postal-service,New Jersey,04000US34,new-jersey
517041,"Sawing machine setters, operators, & tenders, wood",2015,2015,TRUE,TRUE,820,702.973964,32679.54878,17864.03169,0.877816769,6,sawing-machine-setters-operators-tenders-wood,New Jersey,04000US34,new-jersey
319097,Phlebotomists,2017,2017,TRUE,TRUE,3807,1514.173446,32667.88679,3395.685617,1.191175637,28,phlebotomists,New Jersey,04000US34,new-jersey
493050,Small engine mechanics,2016,2016,TRUE,TRUE,850,715.7159862,32665.52941,9641.776135,0.743683189,7,small-engine-mechanics,New Jersey,04000US34,new-jersey
311122,Personal care aides,2018,2018,TRUE,TRUE,22744,3692.869105,32619.47806,8427.957342,0.579436103,186,personal-care-aides-311122,New Jersey,04000US34,new-jersey
513020,"Butchers & other meat, poultry, & fish processing workers",2017,2017,TRUE,TRUE,4681,1678.841644,32615.54454,7556.11894,0.61589044,38,butchers-other-meat-poultry-fish-processing-workers,New Jersey,04000US34,new-jersey
212099,"Religious workers, all other",2014,2014,TRUE,TRUE,1655,998.5918104,32586.69063,15179.98682,0.692467563,21,religious-workers-all-other,New Jersey,04000US34,new-jersey
472140,Painters & paperhangers,2016,2016,TRUE,TRUE,12331,2722.337341,32563.4213,5482.899567,0.984232451,95,painters-paperhangers,New Jersey,04000US34,new-jersey
519120,Painting workers,2015,2015,TRUE,TRUE,3075,1360.937275,32500.15089,6116.829986,0.731536738,24,painting-workers,New Jersey,04000US34,new-jersey
373013,Tree trimmers and pruners,2018,2018,TRUE,TRUE,2070,1116.750196,32457.03527,7527.667859,0.867330403,15,tree-trimmers-and-pruners,New Jersey,04000US34,new-jersey
537063,Machine feeders & offbearers,2014,2014,TRUE,TRUE,611,606.8253392,32371.93126,16912.29466,0.814724145,8,machine-feeders-offbearers,New Jersey,04000US34,new-jersey
514XXX,"Miscellaneous metal workers & plastic workers, including multiple machine tool setters",2017,2017,TRUE,TRUE,6559,1986.850264,32361.95777,4726.099996,0.5322867,51,miscellaneous-metal-workers-plastic-workers-including-multiple-machine-tool-setters,New Jersey,04000US34,new-jersey
512020,"Electrical, electronics, & electromechanical assemblers",2016,2016,TRUE,TRUE,1385,913.5424975,32281.66498,18964.5814,0.380520032,14,electrical-electronics-electromechanical-assemblers,New Jersey,04000US34,new-jersey
439051,"Mail clerks & mail machine operators, except postal service",2018,2018,TRUE,TRUE,2540,1236.984126,32274.35945,8931.465057,1.283422096,19,mail-clerks-mail-machine-operators-except-postal-service,New Jersey,04000US34,new-jersey
434XXX,Correspondence clerks & order clerks,2016,2016,TRUE,TRUE,5917,1887.219976,32265.63512,8469.282768,1.539830898,45,correspondence-clerks-order-clerks,New Jersey,04000US34,new-jersey
434XXX,Correspondence clerks & order clerks,2017,2017,TRUE,TRUE,4588,1662.09857,32254.34677,8238.833324,1.213321229,41,correspondence-clerks-order-clerks,New Jersey,04000US34,new-jersey
439071,"Office machine operators, except computer",2017,2017,TRUE,TRUE,947,755.4441434,32233.44034,14624.352,0.829114617,10,office-machine-operators-except-computer,New Jersey,04000US34,new-jersey
519080,"Medical, dental, & ophthalmic laboratory technicians",2015,2015,TRUE,TRUE,1367,907.5869724,32207.15582,15813.673,0.551469844,14,medical-dental-ophthalmic-laboratory-technicians,New Jersey,04000US34,new-jersey
439022,Word processors & typists,2016,2016,TRUE,TRUE,7741,2158.12591,32170.00349,5199.212814,0.877022976,92,word-processors-typists,New Jersey,04000US34,new-jersey
339030,Security guards & gaming surveillance officers,2015,2015,TRUE,TRUE,34105,4515.557936,32168.98481,4487.988792,1.131039129,284,security-guards-gaming-surveillance-officers,New Jersey,04000US34,new-jersey
252010,Preschool & kindergarten teachers,2017,2017,TRUE,TRUE,15661,3066.898967,32151.30458,4092.829272,0.903335727,161,preschool-kindergarten-teachers,New Jersey,04000US34,new-jersey
439081,Proofreaders & copy markers,2015,2015,TRUE,TRUE,397,489.1583414,32138.81108,27163.24743,1.241407085,5,proofreaders-copy-markers,New Jersey,04000US34,new-jersey
396010,"Baggage porters, bellhops, & concierges",2015,2015,TRUE,TRUE,4011,1554.151655,32092.64722,5908.507823,1.664015235,26,baggage-porters-bellhops-concierges,New Jersey,04000US34,new-jersey
31909X,"Healthcare support workers, all other, including medical equipment preparers",2017,2017,TRUE,TRUE,4627,1669.140394,32070.05641,7977.649492,0.991675596,38,healthcare-support-workers-all-other-including-medical-equipment-preparers,New Jersey,04000US34,new-jersey
319096,Veterinary assistants & laboratory animal caretakers,2016,2016,TRUE,TRUE,505,551.6893527,32060.45347,19001.27461,0.354151032,6,veterinary-assistants-laboratory-animal-caretakers,New Jersey,04000US34,new-jersey
5120XX,Other assemblers and fabricators,2018,2018,TRUE,TRUE,12462,2736.795874,31980.77074,4061.992749,0.422842073,105,other-assemblers-and-fabricators,New Jersey,04000US34,new-jersey
513099,"Food processing workers, all other",2017,2017,TRUE,TRUE,1945,1082.523216,31823.75527,10061.45002,0.484314124,20,food-processing-workers-all-other,New Jersey,04000US34,new-jersey
5140XX,"Model makers, patternmakers, & molding machine setters, metal & plastic",2018,2018,TRUE,TRUE,1199,850.0102797,31745.76147,11987.61573,1.057583639,7,model-makers-patternmakers-molding-machine-setters-metal-plastic,New Jersey,04000US34,new-jersey
452041,"Graders & sorters, agricultural products",2017,2017,TRUE,TRUE,576,589.1924561,31742.7309,14744.02175,0.320701397,5,graders-sorters-agricultural-products,New Jersey,04000US34,new-jersey
432011,"Switchboard operators, including answering service",2015,2015,TRUE,TRUE,359,465.1611136,31697.39554,16762.38385,0.420648127,5,switchboard-operators-including-answering-service,New Jersey,04000US34,new-jersey
513092,Food batchmakers,2018,2018,TRUE,TRUE,1970,1089.454251,31609.24416,12010.98683,0.859553036,19,food-batchmakers,New Jersey,04000US34,new-jersey
439051,"Mail clerks & mail machine operators, except postal service",2015,2015,TRUE,TRUE,2531,1234.780596,31529.40537,11347.98936,1.0551842,25,mail-clerks-mail-machine-operators-except-postal-service,New Jersey,04000US34,new-jersey
392021,Nonfarm animal caretakers,2018,2018,TRUE,TRUE,8042,2199.646453,31502.64636,16167.47989,1.140026322,75,nonfarm-animal-caretakers,New Jersey,04000US34,new-jersey
272020,"Athletes, coaches, umpires, & related workers",2017,2017,TRUE,TRUE,7965,2189.115844,31383.95254,9103.690625,0.974003845,81,athletes-coaches-umpires-related-workers,New Jersey,04000US34,new-jersey
311131,Nursing assistants,2018,2018,TRUE,TRUE,34606,4548.906449,31347.55459,4007.06684,0.840168654,255,nursing-assistants,New Jersey,04000US34,new-jersey
435071,"Shipping, receiving, & traffic clerks",2018,2018,TRUE,TRUE,19701,3438.175742,31273.204,3010.648001,1.115841926,170,shipping-receiving-traffic-clerks,New Jersey,04000US34,new-jersey
412021,Counter & rental clerks,2018,2018,TRUE,TRUE,2412,1205.430973,31251.07753,14396.66496,0.95995239,23,counter-rental-clerks,New Jersey,04000US34,new-jersey
413041,Travel agents,2015,2015,TRUE,TRUE,2019,1102.905739,31135.04557,11921.26477,1.04328011,16,travel-agents,New Jersey,04000US34,new-jersey
412031,Retail salespersons,2014,2014,TRUE,TRUE,98374,7609.527544,31124.37494,3172.259248,0.973486049,921,retail-salespersons,New Jersey,04000US34,new-jersey
434111,"Interviewers, except eligibility & loan",2014,2014,TRUE,TRUE,5058,1745.026283,31117.12989,7420.30777,1.318173973,39,interviewers-except-eligibility-loan,New Jersey,04000US34,new-jersey
439022,Word processors & typists,2014,2014,TRUE,TRUE,11109,2584.258498,31103.85336,5296.430985,1.224297177,120,word-processors-typists,New Jersey,04000US34,new-jersey
372021,Pest control workers,2014,2014,TRUE,TRUE,1073,804.1165923,31073.49487,8882.819595,0.524211131,11,pest-control-workers,New Jersey,04000US34,new-jersey
252010,Preschool & kindergarten teachers,2016,2016,TRUE,TRUE,20509,3507.477489,31037.51178,4235.14346,1.213754131,193,preschool-kindergarten-teachers,New Jersey,04000US34,new-jersey
291125,Recreational therapists,2018,2018,TRUE,TRUE,583,592.7612157,30973.31218,12053.30965,1.65331518,5,recreational-therapists,New Jersey,04000US34,new-jersey
412031,Retail salespersons,2016,2016,TRUE,TRUE,96756,7549.26759,30950.11424,3624.727972,0.988703296,889,retail-salespersons,New Jersey,04000US34,new-jersey
319092,Medical assistants,2015,2015,TRUE,TRUE,14333,2934.27095,30925.52731,7078.511351,0.947208986,119,medical-assistants,New Jersey,04000US34,new-jersey
37201X,Janitors & building cleaners,2017,2017,TRUE,TRUE,64343,6181.328548,30793.95973,2683.672048,0.874336946,567,janitors-building-cleaners,New Jersey,04000US34,new-jersey
537081,Refuse & recyclable material collectors,2015,2015,TRUE,TRUE,1308,887.7913774,30719.28517,11665.59387,0.49535484,14,refuse-recyclable-material-collectors,New Jersey,04000US34,new-jersey
351012,Firstline supervisors of food preparation & serving workers,2016,2016,TRUE,TRUE,11336,2610.500449,30693.65923,6020.544275,0.668197746,91,firstline-supervisors-of-food-preparation-serving-workers,New Jersey,04000US34,new-jersey
412031,Retail salespersons,2015,2015,TRUE,TRUE,98833,7626.921768,30602.45102,3096.043912,0.998383617,911,retail-salespersons,New Jersey,04000US34,new-jersey
319091,Dental assistants,2018,2018,TRUE,TRUE,10940,2564.68347,30594.47404,6326.33832,1.264082272,87,dental-assistants,New Jersey,04000US34,new-jersey
439021,Data entry keyers,2015,2015,TRUE,TRUE,9264,2360.445786,30534.12921,5347.26042,0.904392116,93,data-entry-keyers,New Jersey,04000US34,new-jersey
319091,Dental assistants,2017,2017,TRUE,TRUE,10381,2498.470961,30524.64165,3978.83865,1.216482323,86,dental-assistants,New Jersey,04000US34,new-jersey
312010,Occupational therapy assistants & aides,2018,2018,TRUE,TRUE,723,660.0967967,30506.83264,8259.722845,0.487174323,6,occupational-therapy-assistants-aides,New Jersey,04000US34,new-jersey
472080,"Drywall installers, ceiling tile installers, & tapers",2018,2018,TRUE,TRUE,2107,1126.681789,30469.74656,11015.40184,0.617641622,9,drywall-installers-ceiling-tile-installers-tapers,New Jersey,04000US34,new-jersey
472140,Painters & paperhangers,2015,2015,TRUE,TRUE,10502,2512.849845,30439.60074,5047.54861,0.805406027,76,painters-paperhangers,New Jersey,04000US34,new-jersey
319097,Phlebotomists,2015,2015,TRUE,TRUE,3701,1492.941072,30415.80951,5563.985096,1.05438332,26,phlebotomists,New Jersey,04000US34,new-jersey
512020,"Electrical, electronics, & electromechanical assemblers",2015,2015,TRUE,TRUE,2072,1117.280884,30354.58494,8183.31389,0.527029575,22,electrical-electronics-electromechanical-assemblers,New Jersey,04000US34,new-jersey
533020,Bus drivers,2015,2015,TRUE,TRUE,23485,3751.898892,30348.66826,4053.533708,1.324658062,209,bus-drivers,New Jersey,04000US34,new-jersey
439021,Data entry keyers,2017,2017,TRUE,TRUE,8318,2237.008407,30342.77771,5429.742121,0.870290443,80,data-entry-keyers,New Jersey,04000US34,new-jersey
517011,Cabinetmakers & bench carpenters,2017,2017,TRUE,TRUE,859,719.4959526,30340.49709,8330.188294,0.659882287,7,cabinetmakers-bench-carpenters,New Jersey,04000US34,new-jersey
351012,Firstline supervisors of food preparation & serving workers,2018,2018,TRUE,TRUE,8610,2275.851222,30336.25528,7753.220495,0.515689961,91,firstline-supervisors-of-food-preparation-serving-workers,New Jersey,04000US34,new-jersey
472140,Painters & paperhangers,2014,2014,TRUE,TRUE,11087,2581.705121,30298.79273,4855.70033,0.855698359,85,painters-paperhangers,New Jersey,04000US34,new-jersey
319011,Massage therapists,2017,2017,TRUE,TRUE,3252,1399.546229,30260.70264,6058.077953,0.847174564,31,massage-therapists,New Jersey,04000US34,new-jersey
537081,Refuse & recyclable material collectors,2017,2017,TRUE,TRUE,2508,1229.172959,30248.38118,6672.441128,0.952045691,17,refuse-recyclable-material-collectors,New Jersey,04000US34,new-jersey
472181,Roofers,2015,2015,TRUE,TRUE,3882,1528.978972,30241.62931,7139.421752,0.722004986,32,roofers,New Jersey,04000US34,new-jersey
512020,"Electrical, electronics, & electromechanical assemblers",2018,2018,TRUE,TRUE,2760,1289.409195,30238.48659,4769.278655,0.766491139,33,electrical-electronics-electromechanical-assemblers,New Jersey,04000US34,new-jersey
435071,"Shipping, receiving, & traffic clerks",2017,2017,TRUE,TRUE,21410,3583.5145,30215.72088,3543.408642,1.242274462,178,shipping-receiving-traffic-clerks,New Jersey,04000US34,new-jersey
533099,"Motor vehicle operators, all other",2018,2018,TRUE,TRUE,4244,1598.635248,30161.28746,7454.529896,1.193273656,39,motor-vehicle-operators-all-other,New Jersey,04000US34,new-jersey
37201X,Janitors & building cleaners,2018,2018,TRUE,TRUE,65519,6236.567206,30090.89849,2870.562237,0.880790956,532,janitors-building-cleaners,New Jersey,04000US34,new-jersey
372021,Pest control workers,2015,2015,TRUE,TRUE,1445,933.1122292,30034.31696,9516.23651,0.722634932,9,pest-control-workers,New Jersey,04000US34,new-jersey
513092,Food batchmakers,2017,2017,TRUE,TRUE,1456,936.6613093,30028.63255,11265.96138,0.617885337,16,food-batchmakers,New Jersey,04000US34,new-jersey
412022,Parts salespersons,2016,2016,TRUE,TRUE,1757,1028.894166,30007.94365,7813.603434,0.533394466,16,parts-salespersons,New Jersey,04000US34,new-jersey
5360XX,"Miscellaneous transportation workers, including bridge & lock tenders & traffic technicians",2016,2016,TRUE,TRUE,1174,841.1021022,30000.03237,15468.06769,1.289877908,12,miscellaneous-transportation-workers-including-bridge-lock-tenders-traffic-technicians,New Jersey,04000US34,new-jersey
513092,Food batchmakers,2016,2016,TRUE,TRUE,1217,856.3627298,29960.28677,10271.0595,0.459471075,13,food-batchmakers,New Jersey,04000US34,new-jersey
519030,Cutting workers,2014,2014,TRUE,TRUE,901,736.8693134,29889.00111,5835.760405,0.444988505,7,cutting-workers,New Jersey,04000US34,new-jersey
31909X,"Healthcare support workers, all other, including medical equipment preparers",2014,2014,TRUE,TRUE,4988,1732.923589,29881.34322,5809.2014,1.09982246,45,healthcare-support-workers-all-other-including-medical-equipment-preparers,New Jersey,04000US34,new-jersey
31113X,Orderlies and psychiatric aides,2018,2018,TRUE,TRUE,2471,1220.07662,29838.26953,8643.242989,1.280368454,16,orderlies-and-psychiatric-aides,New Jersey,04000US34,new-jersey
533041,Taxi drivers & chauffeurs,2017,2017,TRUE,TRUE,17221,3215.441069,29728.04715,4549.065481,1.273437935,144,taxi-drivers-chauffeurs,New Jersey,04000US34,new-jersey
533041,Taxi drivers & chauffeurs,2014,2014,TRUE,TRUE,14058,2906.076215,29711.13608,3975.322559,1.551063356,109,taxi-drivers-chauffeurs,New Jersey,04000US34,new-jersey
439021,Data entry keyers,2016,2016,TRUE,TRUE,10398,2500.442583,29702.39238,5231.14924,1.065038406,103,data-entry-keyers,New Jersey,04000US34,new-jersey
473010,"Helpers, construction trades",2016,2016,TRUE,TRUE,752,673.2016804,29693.83378,17480.35388,0.5763178,5,helpers-construction-trades,New Jersey,04000US34,new-jersey
533041,Taxi drivers & chauffeurs,2015,2015,TRUE,TRUE,17769,3265.762811,29681.37205,5029.251271,1.797677283,145,taxi-drivers-chauffeurs,New Jersey,04000US34,new-jersey
252010,Preschool & kindergarten teachers,2018,2018,TRUE,TRUE,16064,3105.946998,29536.3821,3870.600117,0.957668124,157,preschool-kindergarten-teachers,New Jersey,04000US34,new-jersey
499098,"Helpersinstallation, maintenance, & repair workers ",2018,2018,TRUE,TRUE,1535,961.7272263,29505.54332,5177.319288,2.400180165,5,helpersinstallation-maintenance-repair-workers-,New Jersey,04000US34,new-jersey
272030,Dancers & choreographers,2017,2017,TRUE,TRUE,1629,990.7264928,29482.14856,18595.19297,3.170911712,7,dancers-choreographers,New Jersey,04000US34,new-jersey
272020,"Athletes, coaches, umpires, & related workers",2014,2014,TRUE,TRUE,7113,2068.865922,29469.84226,12571.45284,0.859402991,70,athletes-coaches-umpires-related-workers,New Jersey,04000US34,new-jersey
519120,Painting workers,2014,2014,TRUE,TRUE,1919,1075.258305,29448.21886,10375.83511,0.487841786,21,painting-workers,New Jersey,04000US34,new-jersey
312020,Physical therapist assistants & aides,2014,2014,TRUE,TRUE,2631,1258.922036,29399.70886,10291.81473,1.111171363,27,physical-therapist-assistants-aides,New Jersey,04000US34,new-jersey
499098,"Helpersinstallation, maintenance, & repair workers ",2016,2016,TRUE,TRUE,529,564.6450445,29221.95841,12435.13684,0.907299886,6,helpersinstallation-maintenance-repair-workers-,New Jersey,04000US34,new-jersey
272011,Actors,2014,2014,TRUE,TRUE,624,613.245999,29217.5,26127.9687,0.743591089,10,actors,New Jersey,04000US34,new-jersey
474041,Hazardous materials removal workers,2017,2017,TRUE,TRUE,1462,938.5886101,29130.19699,13636.29536,1.376602795,13,hazardous-materials-removal-workers,New Jersey,04000US34,new-jersey
37201X,Janitors & building cleaners,2014,2014,TRUE,TRUE,66394,6275.84143,29109.10942,2772.266569,0.901296601,550,janitors-building-cleaners,New Jersey,04000US34,new-jersey
433071,Tellers,2018,2018,TRUE,TRUE,10249,2482.564933,29083.3775,3807.162931,1.177303968,89,tellers,New Jersey,04000US34,new-jersey
516021,"Pressers, textile, garment, & related materials",2017,2017,TRUE,TRUE,1790,1038.512411,29081.45754,8857.423997,1.753413138,11,pressers-textile-garment-related-materials,New Jersey,04000US34,new-jersey
513092,Food batchmakers,2015,2015,TRUE,TRUE,1250,867.8907506,29041.1424,23347.41456,0.462658606,15,food-batchmakers,New Jersey,04000US34,new-jersey
513099,"Food processing workers, all other",2014,2014,TRUE,TRUE,2749,1286.825517,29015.42124,6869.716299,0.732812171,26,food-processing-workers-all-other,New Jersey,04000US34,new-jersey
512090,Miscellaneous assemblers & fabricators,2017,2017,TRUE,TRUE,14744,2976.071974,28968.98813,4238.063145,0.490104607,122,miscellaneous-assemblers-fabricators,New Jersey,04000US34,new-jersey
533054,Taxi drivers,2018,2018,TRUE,TRUE,9261,2360.143994,28958.36281,6104.1365,1.152373483,74,taxi-drivers,New Jersey,04000US34,new-jersey
319092,Medical assistants,2017,2017,TRUE,TRUE,16375,3135.772308,28898.12134,2902.600909,1.07975655,142,medical-assistants,New Jersey,04000US34,new-jersey
515111,Prepress technicians & workers,2014,2014,TRUE,TRUE,792,690.8699679,28889.5947,12504.19634,0.810573131,7,prepress-technicians-workers,New Jersey,04000US34,new-jersey
319094,Medical transcriptionists,2018,2018,TRUE,TRUE,1237,863.371143,28833.70978,18244.23624,0.857269344,15,medical-transcriptionists,New Jersey,04000US34,new-jersey
553010,Military enlisted tactical operations & air/weapons specialists & crew members,2015,2015,TRUE,TRUE,1721,1018.300842,28820.57931,17855.10588,0.388941724,13,military-enlisted-tactical-operations-airweapons-specialists-crew-members,New Jersey,04000US34,new-jersey
512090,Miscellaneous assemblers & fabricators,2014,2014,TRUE,TRUE,15745,3074.884821,28804.788,3091.606746,0.52557584,110,miscellaneous-assemblers-fabricators,New Jersey,04000US34,new-jersey
519198,Helpersproduction workers,2016,2016,TRUE,TRUE,455,523.6693681,28799.74286,32228.56769,0.3961997,8,helpersproduction-workers,New Jersey,04000US34,new-jersey
516031,Sewing machine operators,2018,2018,TRUE,TRUE,2807,1300.33445,28772.35198,6741.149215,0.663308838,24,sewing-machine-operators,New Jersey,04000US34,new-jersey
272020,"Athletes, coaches, umpires, & related workers",2015,2015,TRUE,TRUE,6945,2044.330638,28744.95349,10226.93901,0.928464643,60,athletes-coaches-umpires-related-workers,New Jersey,04000US34,new-jersey
399099,"Personal care & service workers, all other ",2018,2018,TRUE,TRUE,2292,1175.078894,28689.87304,10249.49599,0.537547582,27,personal-care-service-workers-all-other-,New Jersey,04000US34,new-jersey
319091,Dental assistants,2014,2014,TRUE,TRUE,8271,2230.616186,28679.1764,4382.594374,0.974910054,74,dental-assistants,New Jersey,04000US34,new-jersey
435071,"Shipping, receiving, & traffic clerks",2015,2015,TRUE,TRUE,19388,3410.636886,28643.99077,2733.314434,1.085001987,161,shipping-receiving-traffic-clerks,New Jersey,04000US34,new-jersey
311010,"Nursing, psychiatric, & home health aides",2016,2016,TRUE,TRUE,60424,5991.906397,28619.13693,4598.224615,1.031749558,484,nursing-psychiatric-home-health-aides,New Jersey,04000US34,new-jersey
536061,"Transportation attendants, except flight attendants",2014,2014,TRUE,TRUE,1701,1012.36885,28544.89124,15213.66637,2.93702987,13,transportation-attendants-except-flight-attendants,New Jersey,04000US34,new-jersey
47XXXX,"Miscellaneous construction workers, including solar photovoltaic installers, septic tank servicers & sewer pipe cleaners",2017,2017,TRUE,TRUE,1112,818.5995562,28425.59712,23226.27187,0.635029804,12,miscellaneous-construction-workers-including-solar-photovoltaic-installers-septic-tank-servicers-sewer-pipe-cleaners,New Jersey,04000US34,new-jersey
434081,"Hotel, motel, & resort desk clerks",2018,2018,TRUE,TRUE,1823,1048.036959,28414.6215,9779.175912,0.404733775,18,hotel-motel-resort-desk-clerks,New Jersey,04000US34,new-jersey
533053,Shuttle drivers and chauffeurs,2018,2018,TRUE,TRUE,6086,1913.970024,28386.22642,9033.482226,1.642871878,45,shuttle-drivers-and-chauffeurs,New Jersey,04000US34,new-jersey
519195,"Molders, shapers, & casters, except metal & plastic",2017,2017,TRUE,TRUE,769,680.7684923,28271.3459,7795.209555,0.933201656,8,molders-shapers-casters-except-metal-plastic,New Jersey,04000US34,new-jersey
212099,"Religious workers, all other",2016,2016,TRUE,TRUE,1682,1006.703688,28240.91855,12819.03364,0.757820684,20,religious-workers-all-other,New Jersey,04000US34,new-jersey
537062,"Laborers & freight, stock, & material movers, hand",2015,2015,TRUE,TRUE,66986,6303.356201,28232.83079,3318.980559,1.028649464,556,laborers-freight-stock-material-movers-hand,New Jersey,04000US34,new-jersey
292050,Health practitioner support technologists & technicians,2015,2015,TRUE,TRUE,16656,3162.251038,28220.53896,3543.367675,0.908230122,150,health-practitioner-support-technologists-technicians,New Jersey,04000US34,new-jersey
439021,Data entry keyers,2014,2014,TRUE,TRUE,7819,2168.926861,28185.73142,5471.200991,0.758699488,82,data-entry-keyers,New Jersey,04000US34,new-jersey
533041,Taxi drivers & chauffeurs,2016,2016,TRUE,TRUE,16462,3143.92345,28156.58298,3996.272741,1.487345842,132,taxi-drivers-chauffeurs,New Jersey,04000US34,new-jersey
537062,"Laborers & freight, stock, & material movers, hand",2017,2017,TRUE,TRUE,77515,6774.137727,28153.1803,2258.986167,1.165373946,576,laborers-freight-stock-material-movers-hand,New Jersey,04000US34,new-jersey
372021,Pest control workers,2016,2016,TRUE,TRUE,1697,1011.180805,27969.1485,12477.26852,0.779455239,19,pest-control-workers,New Jersey,04000US34,new-jersey
434171,Receptionists & information clerks,2018,2018,TRUE,TRUE,34689,4554.314267,27926.11805,2247.451532,0.988896628,319,receptionists-information-clerks,New Jersey,04000US34,new-jersey
